DELPHI DB FILE
FORMAT NUMBER=1
NUMBER OF BOUNDARY POINTS= 1934
43  44  51  0.005   -0.005  0.004   -0.004  -0.003  0.003   
43  44  52  0.003   -0.003  0.003   -0.003  -0.003  0.003   
43  45  43  0.003   -0.003  0.002   -0.002  0.003   -0.003  
43  45  44  0.005   -0.005  0.003   -0.003  0.004   -0.004  
43  45  45  0.006   -0.007  0.004   -0.004  0.004   -0.004  
43  45  46  0.008   -0.009  0.005   -0.005  0.004   -0.003  
43  45  47  0.010   -0.011  0.006   -0.006  0.002   -0.002  
43  45  48  0.010   -0.011  0.007   -0.006  0.001   0.001   
43  45  49  0.010   -0.011  0.006   -0.006  -0.002  0.002   
43  45  50  0.008   -0.009  0.005   -0.005  -0.003  0.004   
43  45  51  0.006   -0.007  0.004   -0.004  -0.004  0.004   
43  45  52  0.005   -0.005  0.003   -0.003  -0.004  0.004   
43  45  53  0.003   -0.003  0.002   -0.002  -0.003  0.003   
43  46  43  0.004   -0.004  0.002   -0.001  0.004   -0.004  
43  46  44  0.006   -0.006  0.003   -0.002  0.005   -0.005  
43  46  45  0.008   -0.009  0.004   -0.003  0.005   -0.005  
43  46  46  0.011   -0.012  0.005   -0.004  0.005   -0.004  
43  46  47  0.013   -0.014  0.006   -0.005  0.003   -0.002  
43  46  48  0.013   -0.015  0.006   -0.005  0.001   0.001   
43  46  49  0.013   -0.014  0.006   -0.005  -0.002  0.003   
43  46  50  0.011   -0.012  0.005   -0.004  -0.004  0.005   
43  46  51  0.008   -0.009  0.004   -0.003  -0.005  0.005   
43  46  52  0.006   -0.006  0.003   -0.002  -0.005  0.005   
43  46  53  0.004   -0.004  0.002   -0.001  -0.004  0.004   
43  47  43  0.004   -0.005  0.001   -0.001  0.004   -0.005  
43  47  44  0.007   -0.007  0.002   -0.001  0.006   -0.006  
43  47  45  0.010   -0.011  0.002   -0.002  0.006   -0.006  
43  47  46  0.013   -0.014  0.003   -0.002  0.006   -0.005  
43  47  47  0.015   -0.017  0.004   -0.003  0.004   -0.003  
43  47  48  0.016   -0.018  0.004   -0.003  0.001   0.001   
43  47  49  0.015   -0.017  0.004   -0.003  -0.003  0.004   
43  47  50  0.013   -0.014  0.003   -0.002  -0.005  0.006   
43  47  51  0.010   -0.011  0.002   -0.002  -0.006  0.006   
43  47  52  0.007   -0.007  0.002   -0.001  -0.006  0.006   
43  47  53  0.004   -0.005  0.001   -0.001  -0.005  0.004   
43  48  43  0.005   -0.005  0.000   0.000   0.005   -0.005  
43  48  44  0.007   -0.008  0.000   0.000   0.006   -0.006  
43  48  45  0.010   -0.011  0.001   0.001   0.007   -0.006  
43  48  46  0.013   -0.015  0.001   0.001   0.006   -0.005  
43  48  47  0.016   -0.018  0.001   0.001   0.004   -0.003  
43  48  48  0.017   -0.020  0.001   0.001   0.001   0.001   
43  48  49  0.016   -0.018  0.001   0.001   -0.003  0.004   
43  48  50  0.013   -0.015  0.001   0.001   -0.005  0.006   
43  48  51  0.010   -0.011  0.001   0.001   -0.006  0.007   
43  48  52  0.007   -0.008  0.000   0.000   -0.006  0.006   
43  48  53  0.005   -0.005  0.000   0.000   -0.005  0.005   
43  49  43  0.004   -0.005  -0.001  0.001   0.004   -0.005  
43  49  44  0.007   -0.007  -0.001  0.002   0.006   -0.006  
43  49  45  0.010   -0.011  -0.002  0.002   0.006   -0.006  
43  49  46  0.013   -0.014  -0.002  0.003   0.006   -0.005  
43  49  47  0.015   -0.017  -0.003  0.004   0.004   -0.003  
43  49  48  0.016   -0.018  -0.003  0.004   0.001   0.001   
43  49  49  0.015   -0.017  -0.003  0.004   -0.003  0.004   
43  49  50  0.013   -0.014  -0.002  0.003   -0.005  0.006   
43  49  51  0.010   -0.011  -0.002  0.002   -0.006  0.006   
43  49  52  0.007   -0.007  -0.001  0.002   -0.006  0.006   
43  49  53  0.004   -0.005  -0.001  0.001   -0.005  0.004   
43  50  43  0.004   -0.004  -0.001  0.002   0.004   -0.004  
43  50  44  0.006   -0.006  -0.002  0.003   0.005   -0.005  
43  50  45  0.008   -0.009  -0.003  0.004   0.005   -0.005  
43  50  46  0.011   -0.012  -0.004  0.005   0.005   -0.004  
43  50  47  0.013   -0.014  -0.005  0.006   0.003   -0.002  
43  50  48  0.013   -0.015  -0.005  0.006   0.001   0.001   
43  50  49  0.013   -0.014  -0.005  0.006   -0.002  0.003   
43  50  50  0.011   -0.012  -0.004  0.005   -0.004  0.005   
43  50  51  0.008   -0.009  -0.003  0.004   -0.005  0.005   
43  50  52  0.006   -0.006  -0.002  0.003   -0.005  0.005   
43  50  53  0.004   -0.004  -0.001  0.002   -0.004  0.004   
43  51  43  0.003   -0.003  -0.002  0.002   0.003   -0.003  
43  51  44  0.005   -0.005  -0.003  0.003   0.004   -0.004  
43  51  45  0.006   -0.007  -0.004  0.004   0.004   -0.004  
43  51  46  0.008   -0.009  -0.005  0.005   0.004   -0.003  
43  51  47  0.010   -0.011  -0.006  0.006   0.002   -0.002  
43  51  48  0.010   -0.011  -0.006  0.007   0.001   0.001   
43  51  49  0.010   -0.011  -0.006  0.006   -0.002  0.002   
43  51  50  0.008   -0.009  -0.005  0.005   -0.003  0.004   
43  51  51  0.006   -0.007  -0.004  0.004   -0.004  0.004   
43  51  52  0.005   -0.005  -0.003  0.003   -0.004  0.004   
43  51  53  0.003   -0.003  -0.002  0.002   -0.003  0.003   
43  52  44  0.003   -0.003  -0.003  0.003   0.003   -0.003  
43  52  45  0.005   -0.005  -0.004  0.004   0.003   -0.003  
43  52  46  0.006   -0.006  -0.005  0.005   0.003   -0.002  
43  52  47  0.007   -0.007  -0.006  0.006   0.002   -0.001  
43  52  48  0.007   -0.008  -0.006  0.006   0.000   0.000   
43  52  49  0.007   -0.007  -0.006  0.006   -0.001  0.002   
43  52  50  0.006   -0.006  -0.005  0.005   -0.002  0.003   
43  52  51  0.005   -0.005  -0.004  0.004   -0.003  0.003   
43  52  52  0.003   -0.003  -0.003  0.003   -0.003  0.003   
43  53  45  0.003   -0.003  -0.003  0.003   0.002   -0.002  
43  53  46  0.004   -0.004  -0.004  0.004   0.002   -0.001  
43  53  47  0.004   -0.005  -0.005  0.004   0.001   -0.001  
43  53  48  0.005   -0.005  -0.005  0.005   0.000   0.000   
43  53  49  0.004   -0.005  -0.005  0.004   -0.001  0.001   
43  53  50  0.004   -0.004  -0.004  0.004   -0.001  0.002   
43  53  51  0.003   -0.003  -0.003  0.003   -0.002  0.002   
44  42  46  0.003   -0.003  0.004   -0.005  0.002   -0.001  
44  42  47  0.003   -0.003  0.005   -0.005  0.001   -0.001  
44  42  48  0.003   -0.003  0.005   -0.006  0.000   0.000   
44  42  49  0.003   -0.003  0.005   -0.005  -0.001  0.001   
44  42  50  0.003   -0.003  0.004   -0.005  -0.001  0.002   
44  43  44  0.003   -0.003  0.003   -0.003  0.003   -0.003  
44  43  45  0.004   -0.004  0.005   -0.005  0.003   -0.003  
44  43  46  0.005   -0.005  0.006   -0.006  0.003   -0.002  
44  43  47  0.006   -0.006  0.007   -0.007  0.002   -0.001  
44  43  48  0.006   -0.006  0.007   -0.008  0.000   0.000   
44  43  49  0.006   -0.006  0.007   -0.007  -0.001  0.002   
44  43  50  0.005   -0.005  0.006   -0.006  -0.002  0.003   
44  43  51  0.004   -0.004  0.005   -0.005  -0.003  0.003   
44  43  52  0.003   -0.003  0.003   -0.003  -0.003  0.003   
44  44  43  0.003   -0.003  0.003   -0.003  0.003   -0.003  
44  44  44  0.004   -0.004  0.004   -0.004  0.004   -0.004  
44  44  45  0.006   -0.006  0.006   -0.006  0.005   -0.004  
44  44  46  0.008   -0.008  0.008   -0.008  0.004   -0.004  
44  44  47  0.009   -0.009  0.009   -0.009  0.003   -0.002  
44  44  48  0.009   -0.010  0.009   -0.010  0.001   0.001   
44  44  49  0.009   -0.009  0.009   -0.009  -0.002  0.003   
44  44  50  0.008   -0.008  0.008   -0.008  -0.004  0.004   
44  44  51  0.006   -0.006  0.006   -0.006  -0.004  0.005   
44  44  52  0.004   -0.004  0.004   -0.004  -0.004  0.004   
44  44  53  0.003   -0.003  0.003   -0.003  -0.003  0.003   
44  45  43  0.004   -0.004  0.003   -0.003  0.005   -0.005  
44  45  44  0.006   -0.006  0.005   -0.004  0.006   -0.006  
44  45  45  0.008   -0.009  0.007   -0.006  0.007   -0.006  
44  45  46  0.011   -0.012  0.009   -0.009  0.006   -0.005  
44  45  47  0.013   -0.014  0.010   -0.010  0.004   -0.003  
44  45  48  0.014   -0.015  0.011   -0.011  0.001   0.001   
44  45  49  0.013   -0.014  0.010   -0.010  -0.003  0.004   
44  45  50  0.011   -0.012  0.009   -0.009  -0.005  0.006   
44  45  51  0.008   -0.009  0.007   -0.006  -0.006  0.007   
44  45  52  0.006   -0.006  0.005   -0.004  -0.006  0.006   
44  45  53  0.004   -0.004  0.003   -0.003  -0.005  0.005   
44  46  42  0.003   -0.003  0.002   -0.001  0.004   -0.005  
44  46  43  0.005   -0.005  0.003   -0.002  0.006   -0.006  
44  46  44  0.008   -0.008  0.004   -0.004  0.008   -0.008  
44  46  45  0.011   -0.012  0.006   -0.005  0.009   -0.009  
44  46  46  0.015   -0.016  0.008   -0.007  0.008   -0.007  
44  46  47  0.018   -0.020  0.010   -0.009  0.005   -0.004  
44  46  48  0.020   -0.022  0.011   -0.010  0.001   0.001   
44  46  49  0.018   -0.020  0.010   -0.009  -0.004  0.005   
44  46  50  0.015   -0.016  0.008   -0.007  -0.007  0.008   
44  46  51  0.011   -0.012  0.006   -0.005  -0.009  0.009   
44  46  52  0.008   -0.008  0.004   -0.004  -0.008  0.008   
44  46  53  0.005   -0.005  0.003   -0.002  -0.006  0.006   
44  46  54  0.003   -0.003  0.002   -0.001  -0.005  0.004   
44  47  42  0.003   -0.003  0.001   -0.001  0.005   -0.005  
44  47  43  0.006   -0.006  0.002   -0.001  0.007   -0.007  
44  47  44  0.009   -0.009  0.003   -0.002  0.009   -0.009  
44  47  45  0.013   -0.014  0.004   -0.003  0.010   -0.010  
44  47  46  0.018   -0.020  0.005   -0.004  0.010   -0.009  
44  47  47  0.023   -0.025  0.007   -0.005  0.007   -0.005  
44  47  48  0.024   -0.027  0.007   -0.006  0.001   0.001   
44  47  49  0.023   -0.025  0.007   -0.005  -0.005  0.007   
44  47  50  0.018   -0.020  0.005   -0.004  -0.009  0.010   
44  47  51  0.013   -0.014  0.004   -0.003  -0.010  0.010   
44  47  52  0.009   -0.009  0.003   -0.002  -0.009  0.009   
44  47  53  0.006   -0.006  0.002   -0.001  -0.007  0.007   
44  47  54  0.003   -0.003  0.001   -0.001  -0.005  0.005   
44  48  42  0.003   -0.003  0.000   0.000   0.005   -0.006  
44  48  43  0.006   -0.006  0.000   0.000   0.007   -0.008  
44  48  44  0.009   -0.010  0.001   0.001   0.009   -0.010  
44  48  45  0.014   -0.015  0.001   0.001   0.011   -0.011  
44  48  46  0.020   -0.022  0.001   0.001   0.011   -0.010  
44  48  47  0.024   -0.027  0.001   0.001   0.007   -0.006  
44  48  48  0.026   -0.030  0.001   0.001   0.001   0.001   
44  48  49  0.024   -0.027  0.001   0.001   -0.006  0.007   
44  48  50  0.020   -0.022  0.001   0.001   -0.010  0.011   
44  48  51  0.014   -0.015  0.001   0.001   -0.011  0.011   
44  48  52  0.009   -0.010  0.001   0.001   -0.010  0.009   
44  48  53  0.006   -0.006  0.000   0.000   -0.008  0.007   
44  48  54  0.003   -0.003  0.000   0.000   -0.006  0.005   
44  49  42  0.003   -0.003  -0.001  0.001   0.005   -0.005  
